"Time","Content.Espresso","Content.Tea","Content.Milk","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Control.Exams","Control.LowerSales","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
"2017-06-03 20",2,1,2,0,1,0,FALSE,TRUE,16,9.2,64,11,101.01,FALSE,FALSE,FALSE,FALSE
"2017-06-03 9",12,2,7,1,2,2,FALSE,TRUE,12.4,7.8,73,18,100.92,FALSE,FALSE,TRUE,FALSE
"2017-06-04 10",20,1,19,1,1,11,FALSE,TRUE,18.6,11.1,61,13,100.92,FALSE,FALSE,FALSE,FALSE
"2017-06-04 11",15,3,10,1,1,4,FALSE,TRUE,19.7,11.7,59,5,100.83,FALSE,FALSE,FALSE,FALSE
"2017-06-04 12",7,2,5,2,2,0,FALSE,TRUE,21.3,12.3,56,10,100.73,FALSE,FALSE,FALSE,FALSE
"2017-06-04 13",14,3,9,4,0,4,FALSE,TRUE,21.9,10.8,49,15,100.67,FALSE,FALSE,FALSE,FALSE
"2017-06-04 14",12,2,8,5,1,4,FALSE,TRUE,20.9,9.4,47,11,100.6,FALSE,FALSE,FALSE,FALSE
"2017-06-04 15",7,3,4,1,1,0,FALSE,TRUE,20.9,9.2,47,14,100.56,FALSE,FALSE,FALSE,FALSE
"2017-06-04 16",7,3,4,1,2,1,FALSE,TRUE,19.9,11,56,22,100.59,FALSE,FALSE,FALSE,FALSE
"2017-06-04 17",3,0,4,2,1,1,FALSE,TRUE,18,11.6,66,22,100.61,FALSE,FALSE,FALSE,FALSE
"2017-06-04 18",1,0,1,0,0,0,FALSE,TRUE,17.4,12.2,71,13,100.63,FALSE,FALSE,FALSE,FALSE
"2017-06-04 19",1,0,1,0,1,0,FALSE,TRUE,17.5,8.6,56,16,100.63,FALSE,FALSE,FALSE,FALSE
"2017-06-04 20",1,0,1,0,1,1,FALSE,TRUE,16.3,9.2,62,13,100.62,FALSE,FALSE,FALSE,FALSE
"2017-06-04 9",12,3,12,2,1,1,FALSE,TRUE,17.4,10.6,64,8,100.97,TRUE,FALSE,FALSE,FALSE
"2017-06-05 10",9,1,7,1,1,5,FALSE,TRUE,15.7,12.9,84,14,100.49,FALSE,FALSE,TRUE,FALSE
"2017-06-05 11",3,1,3,1,1,7,FALSE,TRUE,14.6,13.1,91,13,100.49,FALSE,FALSE,TRUE,FALSE
"2017-06-05 12",11,4,13,0,3,1,FALSE,TRUE,14.3,13,92,22,100.5,FALSE,FALSE,TRUE,FALSE
"2017-06-05 13",10,3,8,0,1,3,FALSE,TRUE,14,12.9,93,21,100.48,FALSE,FALSE,TRUE,FALSE
"2017-06-05 14",9,3,7,0,2,3,FALSE,TRUE,14.2,13.1,93,26,100.47,FALSE,FALSE,TRUE,FALSE
"2017-06-05 15",5,3,2,3,1,3,FALSE,TRUE,13.9,13,94,29,100.46,FALSE,FALSE,TRUE,FALSE
"2017-06-05 16",5,4,7,1,2,0,FALSE,TRUE,14,13,94,20,100.46,FALSE,FALSE,TRUE,FALSE
"2017-06-05 17",6,1,5,0,2,4,FALSE,TRUE,13.8,12.6,92,30,100.45,FALSE,FALSE,TRUE,FALSE
"2017-06-05 18",0,1,2,3,2,0,FALSE,TRUE,13.6,12.3,92,32,100.48,FALSE,FALSE,TRUE,FALSE
"2017-06-05 19",0,2,0,0,0,0,FALSE,TRUE,13.3,12.2,93,34,100.49,FALSE,FALSE,TRUE,FALSE
"2017-06-05 20",2,0,2,0,0,0,FALSE,TRUE,13.2,12,92,27,100.57,FALSE,FALSE,TRUE,FALSE
"2017-06-05 7",5,0,3,0,0,2,FALSE,TRUE,14.7,12.2,85,20,100.49,FALSE,FALSE,TRUE,FALSE
"2017-06-05 8",10,2,9,2,0,1,FALSE,TRUE,15.2,12.8,85,14,100.47,FALSE,FALSE,TRUE,FALSE
"2017-06-05 9",15,0,7,0,0,1,FALSE,TRUE,15.2,13.2,88,16,100.49,FALSE,FALSE,TRUE,FALSE
"2017-06-06 10",10,1,10,0,2,1,FALSE,TRUE,11.3,9.7,90,28,100.97,FALSE,FALSE,TRUE,FALSE
"2017-06-06 11",8,2,4,0,0,1,FALSE,TRUE,11.7,9.9,89,26,100.98,FALSE,FALSE,TRUE,FALSE
"2017-06-06 12",9,5,8,3,1,4,FALSE,TRUE,12.1,8.9,81,26,101,FALSE,FALSE,TRUE,FALSE
"2017-06-06 13",13,4,13,0,3,3,FALSE,TRUE,12.6,8.7,77,22,101.02,FALSE,FALSE,FALSE,FALSE
"2017-06-06 14",4,3,6,0,2,0,FALSE,TRUE,13.4,9.1,75,19,101.01,FALSE,FALSE,FALSE,FALSE
"2017-06-06 15",6,3,7,1,2,0,FALSE,TRUE,14.5,9.4,71,15,101.02,FALSE,FALSE,FALSE,FALSE
"2017-06-06 16",3,1,3,0,0,2,FALSE,TRUE,14.9,9.5,70,14,101.01,FALSE,FALSE,FALSE,FALSE
"2017-06-06 17",6,5,3,4,0,0,FALSE,TRUE,15.2,9.2,67,10,100.99,FALSE,FALSE,FALSE,FALSE
"2017-06-06 18",3,2,2,2,1,0,FALSE,TRUE,15.5,9.8,68,5,100.99,FALSE,FALSE,FALSE,FALSE
"2017-06-06 19",3,1,3,0,2,1,FALSE,TRUE,14,10.3,78,7,100.99,FALSE,FALSE,FALSE,FALSE
"2017-06-06 20",7,1,4,1,1,0,FALSE,TRUE,12,9.7,86,7,101,FALSE,FALSE,FALSE,FALSE
"2017-06-06 7",11,2,5,2,2,1,FALSE,TRUE,11.7,10.5,93,22,100.85,FALSE,FALSE,TRUE,FALSE
"2017-06-06 8",6,1,5,1,2,3,FALSE,TRUE,11.5,10.1,90,31,100.88,FALSE,FALSE,TRUE,FALSE
"2017-06-06 9",12,2,6,0,1,3,FALSE,TRUE,11.5,10.2,91,21,100.93,FALSE,FALSE,TRUE,FALSE
"2017-06-07 10",14,1,9,0,1,2,FALSE,TRUE,17.2,12.2,72,21,101.21,TRUE,FALSE,FALSE,FALSE
"2017-06-07 11",11,1,6,3,1,4,FALSE,TRUE,19.6,13.8,69,17,101.13,TRUE,FALSE,FALSE,FALSE
"2017-06-07 12",9,3,6,5,1,3,FALSE,TRUE,20.8,14.5,67,23,101.06,TRUE,FALSE,FALSE,FALSE
"2017-06-07 13",12,5,9,8,2,6,FALSE,TRUE,22.7,14.4,59,21,101,TRUE,FALSE,FALSE,FALSE
"2017-06-07 14",9,4,7,9,0,2,FALSE,TRUE,23.6,15.1,58,21,100.96,TRUE,FALSE,FALSE,FALSE
"2017-06-07 15",4,0,2,3,0,3,FALSE,TRUE,24.4,13.8,51,24,100.93,TRUE,FALSE,FALSE,FALSE
"2017-06-07 16",5,1,4,3,1,1,FALSE,TRUE,24.6,13.1,48,25,100.92,TRUE,FALSE,FALSE,FALSE
"2017-06-07 17",9,4,7,8,0,0,FALSE,TRUE,23.7,12.5,49,24,100.92,TRUE,FALSE,FALSE,FALSE
"2017-06-07 18",4,3,2,7,0,2,FALSE,TRUE,23.1,12.5,51,18,100.94,TRUE,FALSE,FALSE,FALSE
"2017-06-07 19",2,0,1,0,1,1,FALSE,TRUE,22,11.4,51,19,100.96,TRUE,FALSE,FALSE,FALSE
"2017-06-07 20",0,1,0,1,1,0,FALSE,TRUE,20.2,11.4,56,12,100.96,TRUE,FALSE,FALSE,FALSE
"2017-06-07 7",6,1,4,2,0,1,FALSE,TRUE,12.5,8.9,79,12,101.24,TRUE,FALSE,FALSE,FALSE
"2017-06-07 8",12,2,5,0,1,5,FALSE,TRUE,14.3,9.8,74,13,101.28,TRUE,FALSE,FALSE,FALSE
"2017-06-07 9",14,2,9,4,2,3,FALSE,TRUE,15.8,11.2,74,16,101.26,TRUE,FALSE,FALSE,FALSE
"2017-06-08 10",11,2,11,3,1,1,FALSE,TRUE,21.4,14,62,16,101.06,TRUE,FALSE,FALSE,FALSE
"2017-06-08 11",7,2,5,1,1,0,FALSE,TRUE,22.9,15.2,61,17,100.99,TRUE,FALSE,FALSE,FALSE
"2017-06-08 12",10,2,9,5,0,3,FALSE,TRUE,24.1,15.7,59,20,100.91,TRUE,FALSE,FALSE,FALSE
"2017-06-08 13",2,2,2,4,0,2,FALSE,TRUE,25.7,16.7,57,18,100.82,TRUE,FALSE,FALSE,FALSE
"2017-06-08 14",9,5,5,10,1,1,FALSE,TRUE,26.8,15,48,19,100.76,TRUE,FALSE,FALSE,FALSE
"2017-06-08 15",4,0,3,3,0,0,FALSE,TRUE,27.4,14.9,46,17,100.69,TRUE,FALSE,FALSE,FALSE
"2017-06-08 16",1,2,1,5,1,1,FALSE,TRUE,26.9,14.4,45,16,100.6,FALSE,FALSE,FALSE,FALSE
"2017-06-08 17",2,1,2,6,0,1,FALSE,TRUE,26,13,44,13,100.54,FALSE,FALSE,FALSE,FALSE
"2017-06-08 18",4,0,2,1,0,1,FALSE,TRUE,24.8,12.1,44,13,100.49,FALSE,FALSE,FALSE,FALSE
"2017-06-08 19",0,3,0,2,0,0,FALSE,TRUE,23.5,12.5,50,8,100.46,FALSE,FALSE,FALSE,FALSE
"2017-06-08 20",1,0,1,1,0,0,FALSE,TRUE,21.6,13.4,59,8,100.42,FALSE,FALSE,FALSE,FALSE
"2017-06-08 7",10,1,4,0,0,2,FALSE,TRUE,16.9,11.3,69,16,101.12,TRUE,FALSE,FALSE,FALSE
"2017-06-08 8",10,6,12,3,2,4,FALSE,TRUE,18.5,11.6,64,17,101.13,TRUE,FALSE,FALSE,FALSE
"2017-06-08 9",14,3,9,2,1,1,FALSE,TRUE,19.9,13.1,64,14,101.09,TRUE,FALSE,FALSE,FALSE
"2017-06-09 10",24,4,20,5,1,2,FALSE,TRUE,21.1,12.2,56,27,99.96,FALSE,FALSE,FALSE,FALSE
"2017-06-09 11",6,1,2,4,0,4,FALSE,TRUE,22.2,12.6,54,30,99.92,FALSE,FALSE,FALSE,FALSE
"2017-06-09 12",12,1,7,1,0,2,FALSE,TRUE,22.5,12.4,53,24,99.89,FALSE,FALSE,FALSE,FALSE
"2017-06-09 13",7,2,6,1,3,3,FALSE,TRUE,23.4,9.4,41,25,99.84,FALSE,FALSE,FALSE,FALSE
"2017-06-09 14",6,4,3,5,1,2,FALSE,TRUE,25.1,10,38,34,99.77,FALSE,FALSE,FALSE,FALSE
"2017-06-09 15",1,1,0,3,0,2,FALSE,TRUE,23.9,10.3,42,32,99.78,FALSE,FALSE,FALSE,FALSE
"2017-06-09 16",1,2,1,2,2,1,FALSE,TRUE,24.2,11.9,46,27,99.8,FALSE,FALSE,FALSE,FALSE
"2017-06-09 17",4,2,4,4,0,1,FALSE,TRUE,23.5,12.6,50,23,99.87,FALSE,FALSE,FALSE,FALSE
"2017-06-09 18",2,0,0,1,0,0,FALSE,TRUE,22.6,8.2,39,28,100.01,FALSE,FALSE,FALSE,FALSE
"2017-06-09 19",1,2,3,2,2,0,FALSE,TRUE,21.3,9.3,46,12,100.1,TRUE,FALSE,FALSE,FALSE
"2017-06-09 20",1,0,0,0,0,0,FALSE,TRUE,18.6,9.6,55,9,100.21,TRUE,FALSE,FALSE,FALSE
"2017-06-09 7",6,0,2,0,0,0,FALSE,TRUE,18.5,10,58,23,100.02,FALSE,FALSE,FALSE,FALSE
"2017-06-09 8",16,1,12,1,0,4,FALSE,TRUE,18.8,10.3,57,19,100,FALSE,FALSE,FALSE,FALSE
"2017-06-09 9",18,6,13,2,3,6,FALSE,TRUE,20.8,11.6,55,23,99.94,FALSE,FALSE,FALSE,FALSE
"2017-06-10 10",13,4,11,3,1,1,FALSE,TRUE,20.4,5.8,38,9,100.88,TRUE,FALSE,FALSE,FALSE
"2017-06-10 11",10,2,6,4,0,2,FALSE,TRUE,22.3,8.3,40,12,100.83,TRUE,FALSE,FALSE,FALSE
"2017-06-10 12",13,3,4,3,2,5,FALSE,TRUE,22.8,8.8,40,7,100.8,TRUE,FALSE,FALSE,FALSE
"2017-06-10 13",9,4,4,6,0,0,FALSE,TRUE,23.9,11.1,44,10,100.76,FALSE,FALSE,FALSE,FALSE
"2017-06-10 14",12,2,5,5,1,2,FALSE,TRUE,24.1,12.7,48,15,100.7,FALSE,FALSE,FALSE,FALSE
"2017-06-10 15",10,2,9,12,0,0,FALSE,TRUE,24.5,13,48,10,100.64,FALSE,FALSE,FALSE,FALSE
"2017-06-10 16",7,0,6,2,0,0,FALSE,TRUE,24.3,14.5,54,14,100.62,FALSE,FALSE,FALSE,FALSE
"2017-06-10 17",2,4,3,2,1,1,FALSE,TRUE,24.4,14.8,55,17,100.6,FALSE,FALSE,FALSE,FALSE
"2017-06-10 18",4,4,2,3,0,0,FALSE,TRUE,24,15.2,57,13,100.59,FALSE,FALSE,FALSE,FALSE
"2017-06-10 9",15,1,9,7,0,8,FALSE,TRUE,19.2,5.3,40,7,100.89,TRUE,FALSE,FALSE,FALSE
"2017-06-11 10",11,3,9,8,1,4,FALSE,TRUE,27.9,16.1,48,38,100.32,TRUE,FALSE,FALSE,FALSE
"2017-06-11 11",14,5,14,17,1,3,FALSE,TRUE,28.1,15.8,47,40,100.27,TRUE,FALSE,FALSE,FALSE
"2017-06-11 12",15,4,10,11,1,3,FALSE,TRUE,29.1,16.6,46,44,100.34,TRUE,FALSE,FALSE,FALSE
"2017-06-11 13",12,5,8,5,0,4,FALSE,TRUE,28.4,17.2,50,35,100.38,TRUE,FALSE,FALSE,FALSE
"2017-06-11 14",10,4,7,8,1,1,FALSE,TRUE,29.5,17.8,49,36,100.41,TRUE,FALSE,FALSE,FALSE
"2017-06-11 15",11,1,8,4,1,0,FALSE,TRUE,28.3,17.3,50,38,100.41,TRUE,FALSE,FALSE,FALSE
"2017-06-11 16",7,2,3,5,0,1,FALSE,TRUE,28.2,17.2,51,39,100.46,FALSE,FALSE,FALSE,FALSE
"2017-06-11 17",7,3,1,6,0,1,FALSE,TRUE,28.9,17.8,50,38,100.48,FALSE,FALSE,FALSE,FALSE
"2017-06-11 18",3,0,1,1,0,1,FALSE,TRUE,28.2,17.6,52,36,100.5,FALSE,FALSE,FALSE,FALSE
"2017-06-11 19",4,1,2,4,0,0,FALSE,TRUE,27.4,17.6,54,31,100.53,FALSE,FALSE,FALSE,FALSE
"2017-06-11 9",10,3,8,1,1,0,FALSE,TRUE,26.8,15.8,50,32,100.38,TRUE,FALSE,FALSE,FALSE
"2017-06-12 10",14,1,12,4,1,2,FALSE,TRUE,27.5,18.8,58,27,100.68,TRUE,FALSE,FALSE,FALSE
"2017-06-12 11",7,5,6,11,1,3,FALSE,TRUE,28.8,19.8,58,25,100.66,TRUE,FALSE,FALSE,FALSE
"2017-06-12 12",10,1,7,3,0,2,FALSE,TRUE,28.3,20.1,61,25,100.61,TRUE,FALSE,FALSE,FALSE
"2017-06-12 13",9,1,5,6,0,0,FALSE,TRUE,30.6,19.9,52,32,100.55,FALSE,FALSE,FALSE,FALSE
"2017-06-12 14",13,4,5,10,2,4,FALSE,TRUE,30.4,19.5,51,28,100.52,FALSE,FALSE,FALSE,FALSE
"2017-06-12 15",3,5,4,7,1,2,FALSE,TRUE,30.6,19.5,51,30,100.48,FALSE,FALSE,FALSE,FALSE
"2017-06-12 16",6,0,3,4,0,3,FALSE,TRUE,30.7,19,49,31,100.45,TRUE,FALSE,FALSE,FALSE
"2017-06-12 17",1,3,0,3,0,0,FALSE,TRUE,30.5,18.6,49,28,100.42,TRUE,FALSE,FALSE,FALSE
"2017-06-12 18",5,0,5,4,1,2,FALSE,TRUE,29.5,18.3,50,36,100.43,TRUE,FALSE,FALSE,FALSE
"2017-06-12 19",4,2,4,4,0,2,FALSE,TRUE,28.1,18.1,54,30,100.4,TRUE,FALSE,FALSE,FALSE
"2017-06-12 7",2,1,2,0,0,2,FALSE,TRUE,23.4,17.8,70,13,100.82,FALSE,FALSE,FALSE,FALSE
"2017-06-12 8",11,0,9,5,0,0,FALSE,TRUE,24.2,17.8,67,13,100.77,FALSE,FALSE,FALSE,FALSE
"2017-06-12 9",19,1,10,1,0,4,FALSE,TRUE,25.4,18.2,64,19,100.71,FALSE,FALSE,FALSE,FALSE
"2017-06-13 10",13,1,7,4,0,7,FALSE,TRUE,24.7,14.6,53,16,100.8,FALSE,FALSE,FALSE,FALSE
"2017-06-13 11",8,1,4,1,1,4,FALSE,TRUE,25.4,15.3,53,8,100.84,FALSE,FALSE,FALSE,FALSE
"2017-06-13 12",8,4,5,8,2,2,FALSE,TRUE,25.3,11.9,43,15,100.87,FALSE,FALSE,FALSE,FALSE
"2017-06-13 13",9,3,8,4,1,3,FALSE,TRUE,25.3,10.1,38,19,100.83,FALSE,FALSE,FALSE,FALSE
"2017-06-13 14",7,6,7,6,2,2,FALSE,TRUE,25.3,11.6,42,19,100.82,FALSE,FALSE,FALSE,FALSE
"2017-06-13 15",3,1,2,7,0,1,FALSE,TRUE,25.5,10.4,38,20,100.8,FALSE,FALSE,FALSE,FALSE
"2017-06-13 16",0,2,0,3,0,1,FALSE,TRUE,25.9,9.7,35,19,100.83,TRUE,FALSE,FALSE,FALSE
"2017-06-13 17",5,5,3,6,2,0,FALSE,TRUE,26.1,7.2,30,19,100.81,TRUE,FALSE,FALSE,FALSE
"2017-06-13 18",5,3,2,3,1,2,FALSE,TRUE,25,6.6,30,16,100.83,TRUE,FALSE,FALSE,FALSE
"2017-06-13 19",4,1,1,4,1,3,FALSE,TRUE,24,6.5,32,15,100.85,TRUE,FALSE,FALSE,FALSE
"2017-06-13 20",0,1,0,1,0,2,FALSE,TRUE,22.2,5.3,33,14,100.92,TRUE,FALSE,FALSE,FALSE
"2017-06-13 7",10,1,6,1,1,2,FALSE,TRUE,23.6,18.1,71,25,100.76,FALSE,FALSE,FALSE,FALSE
"2017-06-13 8",14,2,11,5,1,6,FALSE,TRUE,23.6,14.3,56,23,100.8,FALSE,FALSE,FALSE,FALSE
"2017-06-13 9",15,3,13,8,1,4,FALSE,TRUE,24.1,14.3,54,18,100.83,FALSE,FALSE,FALSE,FALSE
"2017-06-14 10",14,5,15,2,4,2,FALSE,TRUE,15.7,4.1,46,5,101.62,TRUE,FALSE,FALSE,FALSE
"2017-06-14 11",11,3,9,3,1,0,FALSE,TRUE,16.7,5.6,48,6,101.6,TRUE,FALSE,FALSE,FALSE
"2017-06-14 12",6,2,6,4,0,1,FALSE,TRUE,18,5.3,43,6,101.59,TRUE,FALSE,FALSE,FALSE
"2017-06-14 13",4,3,5,1,2,4,FALSE,TRUE,18.9,5.1,40,8,101.51,TRUE,FALSE,FALSE,FALSE
"2017-06-14 14",14,2,11,6,1,0,FALSE,TRUE,20.4,4.9,36,14,101.46,TRUE,FALSE,FALSE,FALSE
"2017-06-14 15",8,4,6,1,2,1,FALSE,TRUE,19.9,5.8,39,17,101.45,TRUE,FALSE,FALSE,FALSE
"2017-06-14 16",5,1,3,3,0,0,FALSE,TRUE,20.4,6.5,40,17,101.42,TRUE,FALSE,FALSE,FALSE
"2017-06-14 17",4,2,4,5,0,2,FALSE,TRUE,20.5,5.9,38,13,101.41,TRUE,FALSE,FALSE,FALSE
"2017-06-14 18",2,2,1,2,0,0,FALSE,TRUE,19.9,6.2,40,11,101.39,TRUE,FALSE,FALSE,FALSE
"2017-06-14 19",6,1,4,0,0,0,FALSE,TRUE,19.2,5,39,12,101.37,TRUE,FALSE,FALSE,FALSE
"2017-06-14 7",8,0,3,0,0,1,FALSE,TRUE,13.5,3.9,52,18,101.66,FALSE,FALSE,FALSE,FALSE
"2017-06-14 8",11,2,5,0,1,3,FALSE,TRUE,14.2,4.3,51,14,101.68,FALSE,FALSE,FALSE,FALSE
"2017-06-14 9",9,3,7,4,1,3,FALSE,TRUE,14.7,3.9,48,8,101.63,FALSE,FALSE,FALSE,FALSE
"2017-06-15 10",6,1,3,0,1,2,FALSE,TRUE,19.8,6.5,42,21,101.45,TRUE,FALSE,FALSE,FALSE
"2017-06-15 11",12,1,8,5,0,2,FALSE,TRUE,20.2,5.8,39,16,101.33,TRUE,FALSE,FALSE,FALSE
"2017-06-15 12",6,3,5,4,0,3,FALSE,TRUE,21.5,5.6,35,13,101.24,TRUE,FALSE,FALSE,FALSE
"2017-06-15 13",9,4,5,1,1,1,FALSE,TRUE,21.9,5.3,34,11,101.2,FALSE,FALSE,FALSE,FALSE
"2017-06-15 14",13,3,9,5,0,4,FALSE,TRUE,23.1,5.3,31,18,101.13,FALSE,FALSE,FALSE,FALSE
"2017-06-15 15",13,3,6,5,0,0,FALSE,TRUE,23.5,4.3,28,7,101.07,FALSE,FALSE,FALSE,FALSE
"2017-06-15 16",9,8,6,4,2,3,FALSE,TRUE,22.6,4.8,31,18,101.02,FALSE,FALSE,FALSE,FALSE
"2017-06-15 17",1,1,2,6,2,5,FALSE,TRUE,23.5,5.8,31,19,100.94,FALSE,FALSE,FALSE,FALSE
"2017-06-15 18",0,2,1,2,0,3,FALSE,TRUE,22.4,5.1,32,18,100.88,FALSE,FALSE,FALSE,FALSE
"2017-06-15 19",6,1,3,2,0,1,FALSE,TRUE,21,5.9,37,17,100.88,FALSE,FALSE,FALSE,FALSE
"2017-06-15 20",1,0,2,1,0,0,FALSE,TRUE,20.4,6.8,41,17,100.87,FALSE,FALSE,FALSE,FALSE
"2017-06-15 21",0,1,0,2,0,1,FALSE,TRUE,20,7.3,43,18,100.85,FALSE,FALSE,FALSE,FALSE
"2017-06-15 7",12,1,10,0,2,1,FALSE,TRUE,15.8,6.9,55,13,101.5,TRUE,FALSE,FALSE,FALSE
"2017-06-15 8",12,2,9,3,0,1,FALSE,TRUE,17.3,7.4,52,14,101.48,TRUE,FALSE,FALSE,FALSE
"2017-06-15 9",11,1,9,1,0,1,FALSE,TRUE,19,5.3,40,17,101.46,TRUE,FALSE,FALSE,FALSE
"2017-06-16 10",16,5,14,2,1,3,FALSE,TRUE,16,14.6,91,18,100.68,FALSE,FALSE,TRUE,FALSE
"2017-06-16 11",12,3,9,3,0,3,FALSE,TRUE,17.8,15.5,86,14,100.7,FALSE,FALSE,TRUE,FALSE
"2017-06-16 12",8,6,7,0,4,2,FALSE,TRUE,17.8,15.1,84,22,100.69,FALSE,FALSE,TRUE,FALSE
"2017-06-16 13",6,2,6,1,1,1,FALSE,TRUE,18,14.8,81,21,100.68,FALSE,FALSE,FALSE,FALSE
"2017-06-16 14",9,2,6,3,0,3,FALSE,TRUE,18.6,15,80,23,100.67,FALSE,FALSE,FALSE,FALSE
"2017-06-16 15",9,5,8,1,2,2,FALSE,TRUE,18,13.9,77,20,100.69,FALSE,FALSE,FALSE,FALSE
"2017-06-16 16",2,1,1,0,2,1,FALSE,TRUE,17.7,14,79,21,100.65,FALSE,FALSE,FALSE,FALSE
"2017-06-16 17",0,1,2,2,1,1,FALSE,TRUE,18,14.2,78,17,100.67,FALSE,FALSE,FALSE,FALSE
"2017-06-16 18",5,3,4,0,0,0,FALSE,TRUE,18.3,14.1,76,15,100.67,FALSE,FALSE,FALSE,FALSE
"2017-06-16 19",2,0,2,0,1,1,FALSE,TRUE,18.1,14.1,77,15,100.67,FALSE,FALSE,FALSE,FALSE
"2017-06-16 20",4,0,4,0,0,0,FALSE,TRUE,18,14.3,79,14,100.65,FALSE,FALSE,FALSE,FALSE
"2017-06-16 7",3,0,3,0,2,1,FALSE,TRUE,14.9,14.1,95,23,100.62,FALSE,TRUE,TRUE,FALSE
"2017-06-16 8",9,1,8,1,0,0,FALSE,TRUE,14.8,14.1,95,24,100.63,FALSE,FALSE,TRUE,FALSE
"2017-06-16 9",16,2,6,1,0,2,FALSE,TRUE,15.2,14.1,93,22,100.66,FALSE,FALSE,TRUE,FALSE
"2017-06-17 10",19,4,15,6,0,5,FALSE,TRUE,22.6,17.7,73,5,100.71,FALSE,FALSE,FALSE,FALSE
"2017-06-17 11",27,1,21,11,0,5,FALSE,TRUE,24.1,18.3,69,6,100.7,FALSE,FALSE,FALSE,FALSE
"2017-06-17 12",7,3,7,12,1,5,FALSE,TRUE,24.9,18.3,66,1,100.65,FALSE,FALSE,FALSE,FALSE
"2017-06-17 13",10,5,5,8,1,3,FALSE,TRUE,26.7,18.9,62,9,100.56,FALSE,FALSE,FALSE,FALSE
"2017-06-17 14",11,6,6,14,0,7,FALSE,TRUE,26.3,19.3,65,7,100.56,FALSE,FALSE,FALSE,FALSE
"2017-06-17 15",7,6,3,9,0,3,FALSE,TRUE,26.5,18.9,63,1,100.49,FALSE,FALSE,FALSE,FALSE
"2017-06-17 16",5,5,6,4,2,2,FALSE,TRUE,27.6,19.4,60,14,100.46,FALSE,FALSE,FALSE,FALSE
"2017-06-17 17",2,2,2,2,0,1,FALSE,TRUE,26.8,18.3,59,11,100.4,FALSE,FALSE,FALSE,FALSE
"2017-06-17 18",1,0,1,0,0,0,FALSE,TRUE,26.3,18.9,63,14,100.36,FALSE,FALSE,FALSE,FALSE
